Eruption Number,Volcano Name,Eruption Category,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day,Evidence Type,Evidence Method
20735,Kilauea,Confirmed,0.0,-2850,,,,,,Isotopic,14C (uncalibrated)
18129,Hakkodasan,Confirmed,2.0,-2850,,,,,,Isotopic,14C (calibrated)
19207,Kikhpinych,Confirmed,3.0,-2850,,,,,,Isotopic,14C (calibrated)
18911,Iliinsky,Confirmed,5.0,-2850,,,,,,Isotopic,14C (uncalibrated)
14543,Taupo,Confirmed,3.0,-2850,,,,,,Isotopic,14C (calibrated)
17185,Asosan,Confirmed,0.0,-2850,,,,,,Correlation,Tephrochronology
14542,Taupo,Confirmed,4.0,-2900,,,,,,Isotopic,14C (calibrated)
17042,Aira,Confirmed,4.0,-2900,,,,,,Isotopic,14C (uncalibrated)
17651,Sheveluch,Confirmed,3.0,-2900,,,,,,Correlation,Tephrochronology
18901,Mutnovsky,Confirmed,2.0,-2900,,,,,,Correlation,Tephrochronology
17580,Miyakejima,Confirmed,4.0,-2900,,,,,,Correlation,Tephrochronology
12609,Katla,Confirmed,3.0,-2920,,,,,,Correlation,Tephrochronology
13149,Erebus,Confirmed,0.0,-2950,,,,,,Isotopic,Cosmic Ray Exposure
20510,Adams,Confirmed,1.0,-2950,,,,,,Correlation,Tephrochronology
14145,Meidob Volcanic Field,Confirmed,0.0,-2950,,,,,,Radiogenic,Thermoluminescence
12473,Snaefellsjokull,Confirmed,0.0,-2970,,,,,,Isotopic,14C (uncalibrated)
12091,Villarrica,Confirmed,0.0,-2990,,,,,,Correlation,Tephrochronology
13026,Agua de Pau,Confirmed,5.0,-2990,,,,,,Isotopic,14C (uncalibrated)
18934,Ksudach,Confirmed,4.0,-3000,,,,,,Correlation,Tephrochronology
17918,Azumayama,Confirmed,1.0,-3000,,,,,,Isotopic,14C (calibrated)
14144,Meidob Volcanic Field,Confirmed,4.0,-3000,,,,,,Correlation,Tephrochronology
20721,North Gorda Ridge Segment,Confirmed,0.0,-3020,,,,,,Isotopic,Uranium-series
17650,Sheveluch,Confirmed,3.0,-3050,,,,,,Correlation,Tephrochronology
10476,Zitacuaro-Valle de Bravo,Confirmed,0.0,-3050,,,,,,Isotopic,K/Ar
10329,Northern EPR at 9.8°N,Confirmed,0.0,-3050,,,,,,Isotopic,Uranium-series
20626,Shasta,Confirmed,0.0,-3050,,,,,,Correlation,Tephrochronology
18917,Zheltovsky,Confirmed,5.0,-3050,,,,,,Isotopic,14C (uncalibrated)
14143,Meidob Volcanic Field,Confirmed,4.0,-3050,,,,,,Correlation,Tephrochronology
17041,Aira,Confirmed,4.0,-3050,,,,,,Isotopic,14C (uncalibrated)
17094,Kirishimayama,Confirmed,3.0,-3050,,,,,,Correlation,Tephrochronology
13008,Sete Cidades,Confirmed,4.0,-3050,,,,,,Correlation,Tephrochronology
12933,Krafla,Confirmed,0.0,-3050,,,,,,Isotopic,14C (uncalibrated)
14541,Taupo,Confirmed,4.0,-3070,,,,,,Isotopic,14C (calibrated)
20853,Chaiten,Confirmed,5.0,-3100,,,,,,Isotopic,14C (calibrated)
14540,Taupo,Confirmed,3.0,-3120,,,,,,Correlation,Tephrochronology
11343,Galeras,Confirmed,3.0,-3150,,,,,,Isotopic,14C (calibrated)
20882,Fuss Peak,Confirmed,3.0,-3150,,,,,,Correlation,Tephrochronology
20048,Fisher,Confirmed,5.0,-3170,,,,,,Isotopic,14C (uncalibrated)
14539,Taupo,Confirmed,4.0,-3170,,,,,,Isotopic,14C (calibrated)
20643,Medicine Lake,Confirmed,0.0,-3190,,,,,,Isotopic,14C (calibrated)
17649,Sheveluch,Confirmed,4.0,-3200,,,,,,Correlation,Tephrochronology
19141,Karymsky,Confirmed,4.0,-3200,,,,,,Isotopic,14C (calibrated)
19063,Avachinsky,Confirmed,5.0,-3200,,,,,,Isotopic,14C (calibrated)
14823,Taveuni,Confirmed,2.0,-3200,,,,,,Isotopic,14C (calibrated)
12525,Hengill,Confirmed,0.0,-3250,,,,,,Isotopic,14C (calibrated)
18062,Iwatesan,Confirmed,0.0,-3250,,,,,,Correlation,Tephrochronology
20509,Adams,Confirmed,2.0,-3250,,,,,,Correlation,Tephrochronology
20695,Hell's Half Acre,Confirmed,0.0,-3250,,,,,,Isotopic,14C (uncalibrated)
10135,Mauna Loa,Confirmed,0.0,-3250,,,,,,Isotopic,14C (uncalibrated)
11516,Cotopaxi,Confirmed,5.0,-3280,,,,,,Correlation,Tephrochronology
20734,Kilauea,Confirmed,0.0,-3300,,,,,,Isotopic,14C (calibrated)
12542,Prestahnukur,Confirmed,0.0,-3350,,,,,,Correlation,Tephrochronology
11110,Arenal,Confirmed,4.0,-3350,,,,,,Correlation,Tephrochronology
10134,Mauna Loa,Confirmed,0.0,-3350,,,,,,Isotopic,14C (uncalibrated)
17865,Numazawa,Confirmed,5.0,-3400,,,,,,Isotopic,14C (calibrated)
14538,Taupo,Confirmed,3.0,-3420,,,,,,Isotopic,14C (calibrated)
12394,Pelee,Confirmed,4.0,-3430,,,,,,Isotopic,14C (calibrated)
18997,Gorely,Confirmed,3.0,-3450,,,,,,Correlation,Tephrochronology
17673,Asamayama,Confirmed,3.0,-3450,,,,,,Isotopic,14C (uncalibrated)
11743,Sabancaya,Confirmed,0.0,-3490,,,,,,Isotopic,14C (uncalibrated)
11451,Atacazo,Confirmed,4.0,-3490,,,,,,Isotopic,14C (uncalibrated)
20709,Endeavour Segment,Confirmed,0.0,-3490,,,,,,Isotopic,Uranium-series
19534,Sheveluch,Confirmed,5.0,-3500,,,,,,Isotopic,14C (calibrated)
12393,Pelee,Confirmed,4.0,-3500,,,,,,Correlation,Tephrochronology
12539,Grimsnes,Confirmed,2.0,-3500,,,,,,Correlation,Tephrochronology
12757,Grimsvotn,Confirmed,0.0,-3550,,,,,,Correlation,Tephrochronology
12545,Oddnyjarhnjukur-Langjokull,Confirmed,0.0,-3550,,,,,,Correlation,Tephrochronology
18996,Gorely,Confirmed,0.0,-3550,,,,,,Correlation,Tephrochronology
18671,Akan,Confirmed,3.0,-3550,,,,,,Isotopic,14C (uncalibrated)
18709,Mashu,Confirmed,4.0,-3550,,,,,,Isotopic,14C (calibrated)
20508,Adams,Confirmed,2.0,-3550,,,,,,Correlation,Tephrochronology
13438,Vulcano,Confirmed,0.0,-3550,,,,,,Isotopic,K/Ar
16864,Pinatubo,Confirmed,6.0,-3550,,,,,,Isotopic,14C (calibrated)
17093,Kirishimayama,Confirmed,3.0,-3550,,,,,,Correlation,Tephrochronology
16826,Taal,Confirmed,6.0,-3580,,,,,,Isotopic,14C (uncalibrated)
14500,Okataina,Confirmed,5.0,-3580,,,,,,Isotopic,14C (calibrated)
14822,Taveuni,Confirmed,2.0,-3580,,,,,,Isotopic,14C (calibrated)
18995,Gorely,Confirmed,2.0,-3580,,,,,,Isotopic,14C (uncalibrated)
12538,Grimsnes,Confirmed,0.0,-3650,,,,,,Correlation,Tephrochronology
20482,Rainier,Confirmed,3.0,-3650,,,,,,Isotopic,14C (calibrated)
19866,Makushin,Confirmed,4.0,-3650,,,,,,Correlation,Tephrochronology
19533,Sheveluch,Confirmed,5.0,-3650,,,,,,Isotopic,14C (calibrated)
13932,Mutnovsky,Confirmed,2.0,-3650,,,,,,Correlation,Tephrochronology
17381,Hakoneyama,Confirmed,1.0,-3700,,,,,,Isotopic,14C (calibrated)
10509,Popocatepetl,Confirmed,5.0,-3700,,,,,,Isotopic,14C (calibrated)
20848,Hornopiren,Confirmed,4.0,-3720,,,,,,Isotopic,14C (calibrated)
11390,Chachimbiro,Confirmed,3.0,-3740,,,,,,Isotopic,14C (uncalibrated)
12537,Grimsnes,Confirmed,0.0,-3750,,,,,,Correlation,Tephrochronology
12524,Hengill,Confirmed,2.0,-3750,,,,,,Isotopic,14C (calibrated)
10133,Mauna Loa,Confirmed,0.0,-3750,,,,,,Isotopic,14C (uncalibrated)
17818,Kusatsu-Shiranesan,Confirmed,2.0,-3750,,,,,,Isotopic,14C (calibrated)
17355,Kujusan,Confirmed,4.0,-3780,,,,,,Isotopic,14C (calibrated)
19059,Avachinsky,Confirmed,4.0,-3790,,,,,,Isotopic,14C (calibrated)
20507,Adams,Confirmed,1.0,-3800,,,,,,Correlation,Tephrochronology
12392,Pelee,Confirmed,4.0,-3820,,,,,,Isotopic,14C (uncalibrated)
20249,Kaguyak,Confirmed,5.0,-3850,,,,,,Isotopic,14C (uncalibrated)
20883,Fuss Peak,Confirmed,2.0,-3850,,,,,,Correlation,Tephrochronology
11513,Cotopaxi,Confirmed,5.0,-3880,,,,,,Isotopic,14C (uncalibrated)
18994,Gorely,Confirmed,2.0,-3900,,,,,,Correlation,Tephrochronology
12536,Grimsnes,Confirmed,0.0,-3900,,,,,,Correlation,Tephrochronology
11109,Arenal,Confirmed,4.0,-3900,,,,,,Correlation,Tephrochronology
18993,Gorely,Confirmed,2.0,-3950,,,,,,Correlation,Tephrochronology
12910,Fremrinamar,Confirmed,0.0,-4000,,,,,,Correlation,Tephrochronology
12535,Grimsnes,Confirmed,2.0,-4000,,,,,,Correlation,Tephrochronology
12486,Reykjanes,Confirmed,0.0,-4000,,,,,,Correlation,Tephrochronology
14537,Taupo,Confirmed,3.0,-4000,,,,,,Isotopic,14C (calibrated)
15011,Witori,Confirmed,6.0,-4000,,,,,,Isotopic,14C (calibrated)
22169,Tolhuaca,Confirmed,0.0,-4000,,,,,,Uncertain,Unspecified
13414,Stromboli,Confirmed,3.0,-4050,,,,,,Isotopic,14C (uncalibrated)
19772,Seguam,Confirmed,0.0,-4050,,,,,,Isotopic,Uranium-series
10328,Northern EPR at 9.8°N,Confirmed,0.0,-4050,,,,,,Isotopic,Uranium-series
10309,Adams Seamount,Confirmed,0.0,-4050,,,,,,Isotopic,K/Ar
20506,Adams,Confirmed,2.0,-4050,,,,,,Correlation,Tephrochronology
18706,Mutnovsky,Confirmed,2.0,-4050,,,,,,Correlation,Tephrochronology
19258,Kizimen,Confirmed,2.0,-4050,,,,,,Correlation,Tephrochronology
12932,Heidarspordar,Confirmed,0.0,-4050,,,,,,Correlation,Tephrochronology
19980,Erebus,Confirmed,0.0,-4050,,,,,,Isotopic,Cosmic Ray Exposure
12472,Snaefellsjokull,Confirmed,0.0,-4050,,,,,,Correlation,Tephrochronology
12534,Grimsnes,Confirmed,0.0,-4050,,,,,,Correlation,Tephrochronology
11004,Masaya,Confirmed,6.0,-4050,,,,,,Correlation,Tephrochronology
20688,Craters of the Moon,Confirmed,0.0,-4070,,,,,,Isotopic,14C (uncalibrated)
16906,Tatun Volcanic Group,Confirmed,1.0,-4095,,,,,,Isotopic,14C (calibrated)
14536,Taupo,Confirmed,4.0,-4100,,,,,,Isotopic,14C (calibrated)
18930,Ksudach,Confirmed,3.0,-4100,,,,,,Correlation,Tephrochronology
12701,Hekla,Confirmed,5.0,-4110,,,,,,Isotopic,14C (calibrated)
18097,Towada,Confirmed,5.0,-4150,,,,,,Isotopic,14C (calibrated)
17917,Azumayama,Confirmed,3.0,-4150,,,,,,Isotopic,14C (calibrated)
18992,Gorely,Confirmed,2.0,-4150,,,,,,Correlation,Tephrochronology
14142,Meidob Volcanic Field,Confirmed,4.0,-4150,,,,,,Correlation,Tephrochronology
10974,Apoyeque,Confirmed,5.0,-4160,,,,,,Isotopic,14C (uncalibrated)
19532,Sheveluch,Confirmed,3.0,-4250,,,,,,Correlation,Tephrochronology
19611,Gorny Institute,Confirmed,0.0,-4250,,,,,,Isotopic,14C (uncalibrated)
10492,Chichinautzin,Confirmed,3.0,-4250,,,,,,Isotopic,14C (uncalibrated)
20687,Craters of the Moon,Confirmed,0.0,-4250,,,,,,Correlation,Tephrochronology
10132,Mauna Loa,Confirmed,0.0,-4250,,,,,,Isotopic,14C (uncalibrated)
13413,Stromboli,Confirmed,2.0,-4250,,,,,,Correlation,Magnetism
12533,Grimsnes,Confirmed,3.0,-4270,,,,,,Isotopic,14C (uncalibrated)
12553,Vestmannaeyjar,Confirmed,3.0,-4270,,,,,,Isotopic,14C (calibrated)
11258,"Bravo, Cerro",Confirmed,4.0,-4280,,,,,,Isotopic,14C (uncalibrated)
17904,Adatarayama,Confirmed,3.0,-4300,,,,,,Correlation,Tephrochronology
18991,Gorely,Confirmed,0.0,-4300,,,,,,Correlation,Tephrochronology
19055,Avachinsky,Confirmed,5.0,-4340,,,,,,Isotopic,14C (calibrated)
18990,Gorely,Confirmed,3.0,-4350,,,,,,Correlation,Tephrochronology
18561,Hokkaido-Komagatake,Confirmed,4.0,-4350,,,,,,Isotopic,14C (calibrated)
17870,Nasudake,Confirmed,2.0,-4350,,,,,,Correlation,Tephrochronology
19531,Sheveluch,Confirmed,3.0,-4350,,,,,,Isotopic,14C (calibrated)
16980,Kikai,Confirmed,7.0,-4350,,,,,,Isotopic,14C (uncalibrated)
17092,Kirishimayama,Confirmed,4.0,-4350,,,,,,Isotopic,14C (uncalibrated)
11512,Cotopaxi,Confirmed,5.0,-4350,,,,,,Isotopic,14C (uncalibrated)
14681,Macauley,Confirmed,6.0,-4360,,,,,,Isotopic,14C (uncalibrated)
19530,Sheveluch,Confirmed,5.0,-4400,,,,,,Isotopic,14C (calibrated)
10236,Hualalai,Confirmed,0.0,-4410,,,,,,Isotopic,14C (uncalibrated)
12532,Grimsnes,Confirmed,2.0,-4450,,,,,,Correlation,Tephrochronology
18989,Gorely,Confirmed,2.0,-4450,,,,,,Correlation,Tephrochronology
19257,Kizimen,Confirmed,4.0,-4450,,,,,,Correlation,Tephrochronology
18059,Iwatesan,Confirmed,0.0,-4450,,,,,,Correlation,Tephrochronology
22162,"Maule, Laguna del",Confirmed,0.0,-4450,,,,,,Isotopic,Ar/Ar
19053,Avachinsky,Confirmed,4.0,-4460,,,,,,Isotopic,14C (calibrated)
18988,Gorely,Confirmed,2.0,-4500,,,,,,Correlation,Tephrochronology
12531,Grimsnes,Confirmed,0.0,-4500,,,,,,Correlation,Tephrochronology
19529,Sheveluch,Confirmed,3.0,-4530,,,,,,Isotopic,14C (calibrated)
20505,Adams,Confirmed,2.0,-4550,,,,,,Correlation,Tephrochronology
20448,Baker,Confirmed,3.0,-4550,,,,,,Isotopic,14C (calibrated)
18705,Mutnovsky,Confirmed,2.0,-4550,,,,,,Correlation,Tephrochronology
19052,Avachinsky,Confirmed,4.0,-4550,,,,,,Isotopic,14C (calibrated)
18929,Ksudach,Confirmed,3.0,-4550,,,,,,Correlation,Tephrochronology
18137,Toshima,Confirmed,0.0,-4550,,,,,,Correlation,Tephrochronology
13411,Stromboli,Confirmed,0.0,-4550,,,,,,Correlation,Magnetism
12471,Snaefellsjokull,Confirmed,2.0,-4550,,,,,,Correlation,Tephrochronology
12756,Grimsvotn,Confirmed,0.0,-4550,,,,,,Correlation,Tephrochronology
19979,Erebus,Confirmed,0.0,-4550,,,,,,Isotopic,Cosmic Ray Exposure
17852,Takaharayama,Confirmed,4.0,-4570,,,,,,Isotopic,14C (calibrated)
18987,Gorely,Confirmed,2.0,-4600,,,,,,Correlation,Tephrochronology
18559,Hokkaido-Komagatake,Confirmed,5.0,-4600,,,,,,Isotopic,14C (calibrated)
20686,Craters of the Moon,Confirmed,0.0,-4600,,,,,,Isotopic,14C (uncalibrated)
18986,Gorely,Confirmed,3.0,-4650,,,,,,Correlation,Tephrochronology
18952,Mutnovsky,Confirmed,2.0,-4650,,,,,,Correlation,Tephrochronology
18286,Hachijojima,Confirmed,5.0,-4650,,,,,,Correlation,Tephrochronology
20733,Kilauea,Confirmed,0.0,-4650,,,,,,Isotopic,14C (uncalibrated)
20604,Newberry,Confirmed,0.0,-4690,,,,,,Isotopic,14C (calibrated)
10561,"Orizaba, Pico de",Confirmed,3.0,-4690,,,,,,Isotopic,14C (uncalibrated)
14535,Taupo,Confirmed,4.0,-4700,,,,,,Isotopic,14C (calibrated)
18951,Mutnovsky,Confirmed,2.0,-4700,,,,,,Correlation,Tephrochronology
18985,Gorely,Confirmed,2.0,-4700,,,,,,Correlation,Tephrochronology
12695,Hekla,Confirmed,4.0,-4700,,,,,,Correlation,Tephrochronology
12288,"Hudson, Cerro",Confirmed,6.0,-4750,,,,,,Isotopic,14C (uncalibrated)
17552,Myokosan,Confirmed,5.0,-4750,,,,,,Isotopic,14C (calibrated)
18984,Gorely,Confirmed,3.0,-4750,,,,,,Correlation,Tephrochronology
14821,Taveuni,Confirmed,2.0,-4800,,,,,,Isotopic,14C (calibrated)
13410,Stromboli,Confirmed,2.0,-4800,,,,,,Correlation,Magnetism
20720,North Gorda Ridge Segment,Confirmed,0.0,-4840,,,,,,Isotopic,Uranium-series
20480,Rainier,Confirmed,2.0,-4850,,,,,,Isotopic,14C (calibrated)
20885,Fuss Peak,Confirmed,1.0,-4850,,,,,,Correlation,Tephrochronology
20602,Newberry,Confirmed,0.0,-4860,,,,,,Isotopic,14C (calibrated)
22168,Tolhuaca,Confirmed,3.0,-4885,,,,,,Uncertain,Unspecified
19528,Sheveluch,Confirmed,3.0,-4900,,,,,,Correlation,Tephrochronology
18927,Ksudach,Confirmed,5.0,-4900,,,,,,Isotopic,14C (calibrated)
20565,Hood,Confirmed,2.0,-4940,,,,,,Isotopic,14C (uncalibrated)
15102,Tavui,Confirmed,5.0,-4946,,,,,,Isotopic,14C (calibrated)
18983,Gorely,Confirmed,2.0,-4950,,,,,,Correlation,Tephrochronology
18950,Mutnovsky,Confirmed,2.0,-5000,,,,,,Correlation,Tephrochronology
18285,Hachijojima,Confirmed,3.0,-5020,,,,,,Correlation,Tephrochronology
20874,Calbuco,Confirmed,4.0,-5030,,,,,,Isotopic,14C (calibrated)
12485,Reykjanes,Confirmed,0.0,-5040,,,,,,Isotopic,14C (uncalibrated)
18949,Mutnovsky,Confirmed,3.0,-5050,,,,,,Correlation,Tephrochronology
20274,Iliamna,Confirmed,4.0,-5050,,,,,,Isotopic,14C (uncalibrated)
10308,Adams Seamount,Confirmed,0.0,-5050,,,,,,Isotopic,K/Ar
10327,Northern EPR at 9.8°N,Confirmed,0.0,-5050,,,,,,Isotopic,Uranium-series
20479,Rainier,Confirmed,3.0,-5050,,,,,,Isotopic,14C (calibrated)
20726,Kama'ehuakanaloa,Confirmed,0.0,-5050,,,,,,Isotopic,K/Ar
13409,Stromboli,Confirmed,0.0,-5050,,,,,,Correlation,Magnetism
22205,Sand Mountain Field,Confirmed,2.0,-5050,,,,,,Correlation,Magnetism
21002,Payun Matru,Confirmed,0.0,-5050,,,,,,Isotopic,K/Ar
11107,Arenal,Confirmed,4.0,-5060,,,,,,Isotopic,14C (calibrated)
14418,Mayor Island,Confirmed,5.0,-5060,,,,,,Isotopic,14C (calibrated)
20600,Newberry,Confirmed,3.0,-5070,,,,,,Isotopic,14C (calibrated)
12192,Puyehue-Cordon Caulle,Confirmed,5.0,-5080,,,,,,Isotopic,14C (calibrated)
11926,Planchon-Peteroa,Confirmed,3.0,-5080,,,,,,Isotopic,14C (uncalibrated)
14534,Taupo,Confirmed,3.0,-5100,,,,,,Isotopic,14C (calibrated)
19771,Seguam,Confirmed,0.0,-5100,,,,,,Isotopic,Uranium-series
20504,Adams,Confirmed,2.0,-5150,,,,,,Correlation,Tephrochronology
10508,Popocatepetl,Confirmed,4.0,-5150,,,,,,Isotopic,14C (uncalibrated)
18982,Gorely,Confirmed,3.0,-5150,,,,,,Correlation,Tephrochronology
11846,Lascar,Confirmed,0.0,-5150,,,,,,Isotopic,Cosmic Ray Exposure
12691,Hekla,Confirmed,5.0,-5150,,,,,,Isotopic,14C (calibrated)
18926,Ksudach,Confirmed,5.0,-5200,,,,,,Isotopic,14C (calibrated)
14820,Taveuni,Confirmed,2.0,-5230,,,,,,Isotopic,14C (calibrated)
18948,Mutnovsky,Confirmed,2.0,-5250,,,,,,Correlation,Tephrochronology
20886,Fuss Peak,Confirmed,2.0,-5250,,,,,,Correlation,Tephrochronology
20599,Newberry,Confirmed,0.0,-5260,,,,,,Isotopic,14C (calibrated)
19921,Krysuvik-Trolladyngja,Confirmed,2.0,-5290,,,,,,Isotopic,14C (uncalibrated)
18981,Gorely,Confirmed,2.0,-5300,,,,,,Correlation,Tephrochronology
19604,Bolshoi-Kekuknaysky,Confirmed,3.0,-5310,,,,,,Isotopic,14C (uncalibrated)
20884,Fuss Peak,Confirmed,3.0,-5340,,,,,,Isotopic,14C (calibrated)
18947,Mutnovsky,Confirmed,2.0,-5350,,,,,,Correlation,Tephrochronology
20478,Rainier,Confirmed,3.0,-5350,,,,,,Isotopic,14C (calibrated)
10131,Mauna Loa,Confirmed,0.0,-5350,,,,,,Isotopic,14C (uncalibrated)
14163,Damavand,Confirmed,0.0,-5350,,,,,,Isotopic,Uranium-series
22167,Tolhuaca,Confirmed,3.0,-5371,,,,,,Uncertain,Unspecified
21077,Romeral,Confirmed,4.0,-5390,,,,,,Isotopic,14C (uncalibrated)
19599,Ichinsky,Confirmed,5.0,-5400,,,,,,Correlation,Tephrochronology
19526,Sheveluch,Confirmed,3.0,-5400,,,,,,Correlation,Tephrochronology
17915,Azumayama,Confirmed,1.0,-5400,,,,,,Isotopic,14C (calibrated)
18946,Mutnovsky,Confirmed,2.0,-5450,,,,,,Correlation,Tephrochronology
18980,Gorely,Confirmed,3.0,-5450,,,,,,Correlation,Tephrochronology
20685,Craters of the Moon,Confirmed,0.0,-5470,,,,,,Isotopic,14C (uncalibrated)
12389,Pelee,Confirmed,4.0,-5500,,,,,,Isotopic,14C (calibrated)
12272,Michinmahuida,Confirmed,5.0,-5500,,,,,,Isotopic,14C (calibrated)
19525,Sheveluch,Confirmed,5.0,-5500,,,,,,Correlation,Tephrochronology
19122,Akademia Nauk,Confirmed,3.0,-5500,,,,,,Isotopic,14C (calibrated)
18979,Gorely,Confirmed,3.0,-5500,,,,,,Correlation,Tephrochronology
17869,Nasudake,Confirmed,3.0,-5550,,,,,,Isotopic,14C (calibrated)
18096,Towada,Confirmed,3.0,-5550,,,,,,Isotopic,14C (calibrated)
17622,Tao-Rusyr Caldera,Confirmed,6.0,-5550,,,,,,Isotopic,14C (uncalibrated)
18708,Mashu,Confirmed,6.0,-5550,,,,,,Isotopic,14C (calibrated)
20477,Rainier,Confirmed,2.0,-5550,,,,,,Isotopic,14C (calibrated)
20611,Crater Lake,Confirmed,0.0,-5550,,,,,,Correlation,Tephrochronology
13408,Stromboli,Confirmed,0.0,-5550,,,,,,Correlation,Magnetism
14499,Okataina,Confirmed,0.0,-5550,,,,,,Correlation,Tephrochronology
12522,Hengill,Confirmed,0.0,-5550,,,,,,Correlation,Tephrochronology
20614,Diamond Craters,Confirmed,4.0,-5610,,,,,,Isotopic,14C (calibrated)
10130,Mauna Loa,Confirmed,0.0,-5650,,,,,,Isotopic,14C (uncalibrated)
18978,Gorely,Confirmed,3.0,-5650,,,,,,Correlation,Tephrochronology
20610,Crater Lake,Confirmed,7.0,-5680,,,,,,Sidereal,Ice Core
19491,Khangar,Confirmed,6.0,-5700,,,,,,Isotopic,14C (calibrated)
18909,Iliinsky,Confirmed,4.0,-5700,,,,,,Correlation,Tephrochronology
17914,Azumayama,Confirmed,2.0,-5700,,,,,,Isotopic,14C (calibrated)
17091,Kirishimayama,Confirmed,3.0,-5700,,,,,,Correlation,Tephrochronology
20563,West Crater,Confirmed,2.0,-5750,,,,,,Isotopic,14C (uncalibrated)
12931,Heidarspordar,Confirmed,0.0,-5750,,,,,,Correlation,Tephrochronology
20943,Esan,Confirmed,0.0,-5770,,,,,,Isotopic,14C (calibrated)
19221,Krasheninnikov,Confirmed,4.0,-5800,,,,,,Isotopic,14C (uncalibrated)
18945,Mutnovsky,Confirmed,2.0,-5800,,,,,,Correlation,Tephrochronology
13407,Stromboli,Confirmed,0.0,-5800,,,,,,Correlation,Magnetism
12240,Calbuco,Confirmed,4.0,-5820,,,,,,Correlation,Tephrochronology
11511,Cotopaxi,Confirmed,5.0,-5820,,,,,,Isotopic,14C (uncalibrated)
12544,Oddnyjarhnjukur-Langjokull,Confirmed,2.0,-5850,,,,,,Correlation,Tephrochronology
10129,Mauna Loa,Confirmed,0.0,-5850,,,,,,Isotopic,14C (uncalibrated)
14031,Meru,Confirmed,4.0,-5850,,,,,,Isotopic,14C (uncalibrated)
22166,Tolhuaca,Confirmed,3.0,-5857,,,,,,Uncertain,Unspecified
20684,Craters of the Moon,Confirmed,0.0,-5890,,,,,,Isotopic,14C (uncalibrated)
20609,Crater Lake,Confirmed,6.0,-5900,,,,,,Isotopic,14C (calibrated)
18944,Mutnovsky,Confirmed,2.0,-5900,,,,,,Correlation,Tephrochronology
14819,Taveuni,Confirmed,2.0,-5920,,,,,,Isotopic,14C (calibrated)
18977,Gorely,Confirmed,3.0,-5950,,,,,,Correlation,Tephrochronology
18042,Akita-Komagatake,Confirmed,3.0,-5950,,,,,,Isotopic,14C (calibrated)
19047,Avachinsky,Confirmed,5.0,-5980,,,,,,Isotopic,14C (calibrated)
19920,Krysuvik-Trolladyngja,Confirmed,0.0,-6000,,,,,,Correlation,Tephrochronology
19524,Sheveluch,Confirmed,3.0,-6000,,,,,,Correlation,Tephrochronology
18943,Mutnovsky,Confirmed,2.0,-6000,,,,,,Correlation,Tephrochronology
19220,Krasheninnikov,Confirmed,4.0,-6000,,,,,,Isotopic,14C (uncalibrated)
17380,Hakoneyama,Confirmed,3.0,-6000,,,,,,Isotopic,14C (calibrated)
11194,Barva,Confirmed,4.0,-6050,,,,,,Correlation,Tephrochronology
17868,Nasudake,Confirmed,2.0,-6050,,,,,,Correlation,Tephrochronology
18976,Gorely,Confirmed,0.0,-6050,,,,,,Correlation,Tephrochronology
13406,Stromboli,Confirmed,0.0,-6050,,,,,,Correlation,Magnetism
13990,Menengai,Confirmed,6.0,-6050,,,,,,Isotopic,14C (uncalibrated)
14140,Meidob Volcanic Field,Confirmed,4.0,-6050,,,,,,Radiogenic,Thermoluminescence
17037,Aira,Confirmed,5.0,-6050,,,,,,Isotopic,14C (uncalibrated)
22356,Popa,Confirmed,3.0,-6050,,,,,,Isotopic,14C (uncalibrated)
14498,Okataina,Confirmed,5.0,-6060,,,,,,Isotopic,14C (calibrated)
19865,Makushin,Confirmed,5.0,-6100,,,,,,Isotopic,14C (uncalibrated)
19523,Sheveluch,Confirmed,3.0,-6100,,,,,,Correlation,Tephrochronology
20562,West Crater,Confirmed,2.0,-6110,,,,,,Isotopic,14C (uncalibrated)
12334,"Quill, The",Confirmed,4.0,-6140,,,,,,Isotopic,14C (uncalibrated)
12930,Heidarspordar,Confirmed,0.0,-6150,,,,,,Correlation,Tephrochronology
17903,Adatarayama,Confirmed,3.0,-6150,,,,,,Isotopic,14C (calibrated)
17033,Yonemaru-Sumiyoshiike,Confirmed,3.0,-6200,,,,,,Correlation,Tephrochronology
19522,Sheveluch,Confirmed,3.0,-6200,,,,,,Correlation,Tephrochronology
10560,"Orizaba, Pico de",Confirmed,3.0,-6220,,,,,,Isotopic,14C (uncalibrated)
12387,Pelee,Confirmed,4.0,-6220,,,,,,Isotopic,14C (calibrated)
18095,Towada,Confirmed,4.0,-6250,,,,,,Isotopic,14C (calibrated)
10128,Mauna Loa,Confirmed,0.0,-6250,,,,,,Isotopic,14C (uncalibrated)
17032,Yonemaru-Sumiyoshiike,Confirmed,2.0,-6250,,,,,,Correlation,Tephrochronology
20180,Aniakchak,Confirmed,6.0,-6300,,,,,,Correlation,Tephrochronology
19833,Okmok,Confirmed,4.0,-6310,,,,,,Isotopic,14C (uncalibrated)
20893,Chikurachki,Confirmed,4.0,-6310,,,,,,Isotopic,14C (calibrated)
19521,Sheveluch,Confirmed,4.0,-6350,,,,,,Correlation,Tephrochronology
18040,Akita-Komagatake,Confirmed,3.0,-6350,,,,,,Isotopic,14C (calibrated)
